edge_idx,requested_lat,requested_lon,frc_response,currentSpeed,freeFlowSpeed,confidence,matched_lat,matched_lon,match_distance_m,valid_match,error
2983,-6.229588121429594,106.80066076428808,FRC3,29.0,29.0,1.0,-6.229433059577773,106.80067060673628,17.276382274009183,True,
2999,-6.245831166669533,106.78217908174804,FRC4,16.0,21.0,1.0,-6.24591522608614,106.78174896323628,48.4532017936457,True,
3000,-6.226844744447302,106.80655504444664,FRC7,20.0,20.0,1.0,-6.226895667649513,106.80674044573834,21.26191603076649,True,
3020,-6.288108900000001,106.77809455,FRC1,16.0,16.0,1.0,-6.287977636806059,106.77794559085233,22.002178520418187,True,
3023,-6.235787928573227,106.7565696523826,FRC2,10.0,10.0,1.0,-6.235655833858935,106.75663007580596,16.13550220879844,True,
3083,-6.257505400000004,106.7649488,FRC3,20.0,26.0,0.9878,-6.257566773517754,106.76515145384826,23.41633585666964,True,
3099,-6.300705925002328,106.80377597499978,FRC0,40.0,40.0,1.0,-6.300774461735521,106.80363042438488,17.80060401968264,True,
3134,-6.2892448600025785,106.77855074999796,FRC1,17.0,22.0,1.0,-6.289262432333267,106.778499467014,5.995427902900407,True,
3136,-6.292340249999997,106.78929035000002,FRC0,72.0,72.0,1.0,-6.292349644450253,106.78943751537928,16.298969732926686,True,
3146,-6.236885100000002,106.79853742499988,FRC6,9.0,9.0,1.0,-6.236705870786553,106.79856373155457,20.14039983591131,True,
3150,-6.239586750000004,106.7983593,FRC1,10.0,29.0,1.0,-6.239818557166909,106.79835854256488,25.775916893940607,True,
3164,-6.239840140000258,106.79869149999956,FRC2,17.0,23.0,1.0,-6.23981997364873,106.79856239045006,14.446370748590216,True,
3181,-6.238320250000001,106.78066185,FRC6,19.0,19.0,1.0,-6.239039408264457,106.78072838270587,80.30421352509259,True,
3198,-6.292011918753859,106.79626690000086,FRC1,21.0,35.0,1.0,-6.292023803011547,106.79581178510466,50.318981049518285,True,
3215,-6.236093299999993,106.8016374,FRC3,11.0,31.0,0.995522,-6.236212348693143,106.80165900075848,13.451221566221069,True,
3223,-6.288382977780657,106.77854773888603,FRC2,32.0,32.0,1.0,-6.28828340193314,106.77843241178856,16.884107098389634,True,
3239,-6.244298733333926,106.78235733333268,FRC2,26.0,34.0,1.0,-6.244313951240637,106.78236721241431,2.013906590352533,True,
3242,-6.244318133333919,106.78242513333268,FRC2,10.0,28.0,1.0,-6.244311284944804,106.78243560874428,1.385867417677206,True,
3274,-6.289251012500633,106.77503418749964,FRC1,28.0,28.0,1.0,-6.289235605041962,106.775129271386,10.647944868308029,True,
3276,-6.289306662500639,106.77430968749964,FRC1,19.0,26.0,0.999507,-6.289342914198914,106.77516816341672,94.96922787279011,True,
3315,-6.221126942858857,106.81285116428808,FRC4,11.0,30.0,1.0,-6.221281815259708,106.8133990296194,62.96196148427522,True,
3325,-6.221715125000596,106.78739152499972,FRC4,39.0,39.0,1.0,-6.221599701576173,106.78724078619558,21.032566097394607,True,
3331,-6.223702150000002,106.81472380000002,FRC4,25.0,25.0,1.0,-6.223548344660379,106.81489167893652,25.23615176567345,True,
3339,-6.21880835,106.7952413,FRC6,19.0,19.0,1.0,-6.218858456976978,106.79535849178104,14.101805907132317,True,
3347,-6.214511200000002,106.8186868,FRC1,21.0,46.0,1.0,-6.214351012531232,106.8189364501319,32.84580055808753,True,
3350,-6.225304200000004,106.8130754,FRC7,16.0,16.0,1.0,-6.224721809939724,106.8129685350724,65.82739842909116,True,
3353,-6.2203199428576585,106.81144916428768,FRC1,16.0,44.0,1.0,-6.219881696647586,106.81193186128792,72.26138286520025,True,
3369,-6.215475700000965,106.81757216000172,FRC1,15.0,41.0,1.0,-6.21526293697024,106.8179158696015,44.757809964455234,True,
3385,-6.226020649999999,106.7890178,FRC4,32.0,42.0,1.0,-6.2257839508249,106.7889734932196,26.7715502125412,True,
3403,-6.222643000000003,106.78479625,FRC4,19.0,19.0,1.0,-6.222864328931766,106.7849314042332,28.790370520888395,True,
3405,-6.215657672727961,106.77732914545462,FRC3,31.0,31.0,1.0,-6.216129280388395,106.7767506667359,82.69855243393975,True,
3409,-6.21927106666719,106.77863210555616,FRC4,16.0,16.0,1.0,-6.219162929315104,106.7787596412885,18.52927907075708,True,
3410,-6.219295699999997,106.81243095,FRC1,43.0,43.0,1.0,-6.219633636203445,106.81196673000512,63.602309462758384,True,
3415,-6.204530450000007,106.82282685,FRC3,19.0,24.0,0.99,-6.204756795086977,106.82258559549756,36.67004689819262,True,
3417,-6.220657499999999,106.7820362,FRC4,24.0,30.0,0.99,-6.220644792167355,106.78189782583668,15.361039224695446,True,
3455,-6.219157350000007,106.8128958,FRC1,14.0,40.0,1.0,-6.219083769857161,106.81294037187769,9.55071542639146,True,
3462,-6.225830111437098,106.81135186236804,FRC4,27.0,27.0,1.0,-6.225808031659517,106.8113310464684,3.364858926027753,True,
3470,-6.217050650000232,106.81520583333308,FRC1,35.0,44.0,1.0,-6.217096280277564,106.81501506055127,21.69000828852261,True,
3472,-6.204050782144003,106.82302932857168,FRC3,25.0,25.0,1.0,-6.204213579448771,106.82299999679044,18.39033238457879,True,
3473,-6.213498499999999,106.8192139,FRC1,24.0,41.0,1.0,-6.213915131422904,106.81884391392089,61.79754852486229,True,
3476,-6.223575349999992,106.81018405,FRC4,11.0,24.0,1.0,-6.22341152492089,106.81014148677002,18.81429813729357,True,
3487,-6.2232601499999936,106.7903203,FRC4,24.0,24.0,1.0,-6.223257290202294,106.7903441020265,2.6502149223129976,True,
3488,-6.220416643750501,106.81333040624912,FRC1,27.0,38.0,1.0,-6.219771790136718,106.81287465775682,87.63292854430178,True,
3498,-6.2237923499999965,106.81526435,FRC1,4.0,51.0,1.0,-6.224031129741522,106.81546164835233,34.35992949886484,True,
3515,-6.221066099999993,106.8131372,FRC1,49.0,49.0,1.0,-6.22117049250943,106.813326609976,23.9398923523079,True,
3519,-6.2237337500000205,106.80931510000087,FRC4,21.0,28.0,1.0,-6.223524180397166,106.80941729033584,25.89661623383928,True,
3550,-6.221390902858518,106.81016339143096,FRC1,14.0,34.0,1.0,-6.221330143991241,106.81024475181717,11.248515543669775,True,
3555,-6.225689690001516,106.81051510999862,FRC4,8.0,20.0,0.98,-6.225573389293489,106.81057868683956,14.718249929062486,True,
3565,-6.21973111000088,106.81370349999966,FRC4,28.0,28.0,1.0,-6.219773123347013,106.81384025300248,15.822138669902694,True,
3576,-6.222683000000012,106.8096112,FRC4,13.0,23.0,1.0,-6.222184395250486,106.8092523344814,68.1723921429851,True,
3586,-6.219561950000004,106.8122219,FRC1,11.0,44.0,1.0,-6.220132506718958,106.81260107243725,76.03806839073174,True,
3603,-6.223003725001979,106.82228464999874,FRC7,22.0,22.0,1.0,-6.222974318121062,106.82228116477428,3.292512961817301,True,
3613,-6.221179350000003,106.80990145,FRC3,17.0,34.0,1.0,-6.221646613747619,106.80931670749776,82.93110893819919,True,
3624,-6.225546700002078,106.8110767999983,FRC4,28.0,28.0,1.0,-6.225511728995249,106.81065244758749,47.06847307699736,True,
3628,-6.21928644999999,106.81255565,FRC1,25.0,36.0,1.0,-6.21880754491858,106.81219069445793,66.80766302451272,True,
3640,-6.222798083334111,106.81492716666574,FRC1,23.0,23.0,1.0,-6.22250628063107,106.81481389487504,34.77905914076891,True,
3655,-6.204301757143373,106.82326072857164,FRC5,21.0,21.0,1.0,-6.204260576498037,106.82299195016338,30.06253091150176,True,
3660,-6.217915500000001,106.8146889,FRC4,19.0,25.0,1.0,-6.217533491966122,106.81508479798566,60.987836405811656,True,
3698,-6.346575000000024,106.83262445,FRC2,29.0,29.0,1.0,-6.34681060738729,106.83282626951876,34.40656070353716,True,
3722,-6.325937399999996,106.82390045,FRC4,29.0,29.0,1.0,-6.326805284007694,106.82371748770208,98.5999586104634,True,
3747,-6.35483510000001,106.83228495,FRC2,31.0,31.0,1.0,-6.354563523602658,106.83220802034072,31.371833169676787,True,
3924,-6.262940799999995,106.83072335,FRC3,25.0,25.0,1.0,-6.262763559875217,106.8304511734355,35.96473466850129,True,
3945,-6.303643591666733,106.84231084166746,FRC2,33.0,33.0,1.0,-6.303743718598882,106.84247953976563,21.71616065231065,True,
3985,-6.242246399999992,106.8407885,FRC2,11.0,24.0,1.0,-6.242223154521593,106.84056712473756,24.605998900324288,True,
3995,-6.2428431,106.8426503,FRC2,32.0,32.0,1.0,-6.24270333943449,106.8423051961796,41.19038604817657,True,
4011,-6.304184937504006,106.85101770624628,FRC3,24.0,24.0,1.0,-6.304211683260675,106.85111222948206,10.862012642252678,True,
4102,-6.304137500000119,106.84623577500108,FRC2,51.0,51.0,1.0,-6.304128537709831,106.84688909138714,72.21305992890088,True,
3789,-6.332041149999989,106.83482155,FRC3,30.0,30.0,1.0,-6.332054361365494,106.83498410667175,18.02516871772269,True,
3804,-6.353574600000007,106.8322815,FRC2,32.0,32.0,1.0,-6.35340609585952,106.8322777577751,18.741369061454797,True,
3820,-6.324889399999998,106.8340951,FRC2,40.0,40.0,1.0,-6.325134278758642,106.83361483896935,59.6544821531234,True,
3829,-6.344217299999998,106.83334285,FRC2,3.0,8.0,0.99,-6.344198063173038,106.8331481346006,21.62482381924097,True,
3874,-6.321509250000005,106.83606495,FRC2,48.0,48.0,1.0,-6.321604472768469,106.83596311296242,15.452664278592303,True,
3894,-6.3355669,106.8357338,FRC2,35.0,35.0,1.0,-6.334713785778093,106.83559162701374,96.15442151879488,True,
3923,-6.227294700000336,106.82597855000134,FRC4,22.0,30.0,1.0,-6.227880062519345,106.82596651996158,65.10292480882076,True,
3940,-6.242815700000143,106.84290446666662,FRC2,21.0,21.0,1.0,-6.242610768682978,106.84288187111798,22.923789898286447,True,
3948,-6.233475150000867,106.83100352500304,FRC4,21.0,27.0,0.998259,-6.233645493049757,106.83093665326732,20.33252081506462,True,
3949,-6.243657049999995,106.84324405,FRC2,30.0,30.0,1.0,-6.243742697045841,106.8432909079928,10.840859309668325,True,
3963,-6.303003149999988,106.8386405,FRC2,37.0,37.0,1.0,-6.303112044782533,106.83887599195327,28.70597820496922,True,
3978,-6.255514500000304,106.85463598333332,FRC4,24.0,24.0,1.0,-6.255639586831512,106.85453606929036,17.760236854806223,True,
4018,-6.304074770000382,106.85052282000008,FRC3,26.0,32.0,1.0,-6.304108459473551,106.8504296072876,10.96205474254239,True,
4057,-6.236421123816664,106.8272325076135,FRC3,4.0,18.0,1.0,-6.236445736457215,106.82717351401855,7.071994400646874,True,
4107,-6.279088164286209,106.828950492861,FRC3,22.0,22.0,1.0,-6.279222930107677,106.82879222715944,23.0337880828788,True,
4114,-6.229785949999994,106.8271262,FRC4,21.0,29.0,1.0,-6.229659701107919,106.82732103551444,25.708077392761435,True,
4126,-6.297494474999958,106.84059700000005,FRC2,37.0,37.0,1.0,-6.297325137017937,106.84058187688714,18.90356560299349,True,
4131,-6.227366699999995,106.8574876,FRC6,16.0,18.0,0.938426,-6.226882335727336,106.85821606005965,96.87492376990636,True,
4135,-6.242451300001405,106.84346441666648,FRC3,27.0,27.0,1.0,-6.24264159782794,106.84303341592732,52.12877944468261,True,
4142,-6.256106099999999,106.85503395,FRC4,27.0,27.0,1.0,-6.25614117263673,106.85508860434754,7.190551581899376,True,
4147,-6.243765424999903,106.84347627500082,FRC2,39.0,39.0,1.0,-6.243580386084506,106.84354169453576,21.80909124931469,True,
4152,-6.236390920004745,106.82683820999648,FRC2,11.0,11.0,1.0,-6.23623651237219,106.82687444771337,17.630408221667746,True,
4158,-6.225972345000055,106.83276292499885,FRC3,18.0,27.0,1.0,-6.22604809002278,106.83284638608636,12.492062673304014,True,
4159,-6.296558833333506,106.82733088333347,FRC4,27.0,27.0,1.0,-6.29657015157838,106.8275396355492,23.106460022793915,True,
4162,-6.286199762970893,106.82635437778058,FRC3,28.0,28.0,1.0,-6.28610946629518,106.82593701566242,47.2095810339197,True,
4173,-6.239911139290557,106.82599272142716,FRC2,16.0,20.0,0.99,-6.239742150465532,106.82594103897594,19.639915069301505,True,
4174,-6.242622250001264,106.84418269999986,FRC3,21.0,21.0,1.0,-6.242365385288672,106.84405667866672,31.777844988721665,True,
4185,-6.240149290003858,106.83167519499474,FRC2,18.0,29.0,1.0,-6.240231669760598,106.83224288905792,63.41575313511272,True,
4188,-6.295049799999999,106.84072035,FRC2,44.0,44.0,1.0,-6.295463665196322,106.8406113811863,47.56957856807589,True,
4207,-6.285069476928184,106.84402057692397,FRC3,13.0,13.0,1.0,-6.285176086702772,106.84378711666068,28.396343181486166,True,
4224,-6.302032099999991,106.8397222,FRC2,41.0,41.0,1.0,-6.302177279427578,106.839775873078,17.19864296482694,True,
4245,-6.256183899999999,106.8552122,FRC4,29.0,29.0,1.0,-6.256001695170446,106.85546947802776,34.91672118982432,True,
4246,-6.236247690002847,106.82644371999749,FRC2,19.0,26.0,0.92,-6.236011206852345,106.82650296176467,27.09883454112772,True,
4264,-6.255661833335865,106.85251749999848,FRC4,20.0,53.0,1.0,-6.255606092214111,106.85199333514367,58.26801910327891,True,
4288,-6.301988600000001,106.83977705,FRC2,29.0,37.0,1.0,-6.302520610107032,106.83971015895708,59.61699665153586,True,
4307,-6.237238257899973,106.8272395210502,FRC2,14.0,20.0,1.0,-6.237236971031365,106.82743234718856,21.31484828060892,True,
4312,-6.237042057899963,106.8269344210502,FRC2,23.0,23.0,1.0,-6.237208807900389,106.82690797532604,18.770772040768108,True,
4375,-6.256997350000022,106.85683090000094,FRC4,52.0,52.0,1.0,-6.257495701865162,106.85745028938572,88.07876028004661,True,
4383,-6.255330045001537,106.84307333999776,FRC4,25.0,25.0,1.0,-6.255170245392188,106.84296367849294,21.509477826079408,True,
4389,-6.286089812970822,106.82609577777995,FRC3,21.0,21.0,1.0,-6.286016986556691,106.82608721936732,8.152988322453956,True,
4390,-6.243576490000706,106.84878537000024,FRC1,48.0,48.0,1.0,-6.243536142174083,106.84928698624702,55.62756031575915,True,
4398,-6.303421250000003,106.8394085,FRC2,27.0,27.0,1.0,-6.303539853498505,106.8395452031026,20.05496906153026,True,
4413,-6.301861475001688,106.83739770000015,FRC2,24.0,29.0,1.0,-6.301829949518464,106.83725593770788,16.055356636205204,True,
4421,-6.237577607899957,106.82686737105018,FRC3,9.0,17.0,0.99,-6.237416698431964,106.82692406858013,18.95817050701808,True,
4481,-6.242175150000004,106.84108235,FRC2,11.0,18.0,1.0,-6.242146748170891,106.84089167202842,21.31201333783633,True,
4531,-6.300456570000168,106.8348009100017,FRC2,49.0,49.0,1.0,-6.300335903389299,106.834506673467,35.179258587740314,True,
4535,-6.302948890000383,106.84023849999907,FRC2,37.0,37.0,1.0,-6.302898765135021,106.839947534455,32.637757202160664,True,
4545,-6.303069600000009,106.83928295,FRC2,35.0,35.0,1.0,-6.30345395853438,106.83955593193872,52.31509953831852,True,
4555,-6.23563400000001,106.8258038,FRC1,51.0,51.0,1.0,-6.235245384001072,106.82527853334908,72.37692907625822,True,
4559,-6.23807579999999,106.8296694,FRC1,40.0,40.0,1.0,-6.238042952536904,106.82964382852184,4.618453893779808,True,
4563,-6.240232249999997,106.82733115000002,FRC2,27.0,27.0,1.0,-6.240208839424092,106.82786552394458,59.12493732046454,True,
4566,-6.240128149999999,106.8305555,FRC2,37.0,37.0,1.0,-6.240105602962892,106.82983158315297,80.05821709673363,True,
4575,-6.240393539999969,106.83278946999997,FRC1,29.0,52.0,1.0,-6.240583040179511,106.833296997201,59.92679745472981,True,
4583,-6.285337575001775,106.84377710000052,FRC3,24.0,28.0,1.0,-6.285508680961861,106.84399901117293,31.041426259878328,True,
4616,-6.243338100001216,106.85070857499711,FRC0,70.0,70.0,1.0,-6.243318838695473,106.85086680735714,17.62092786428183,True,
4640,-6.243418199999995,106.85974575,FRC1,46.0,46.0,1.0,-6.243351084271035,106.86058176841136,92.71050531882324,True,
4648,-6.242690650001995,106.8407186999994,FRC1,29.0,44.0,1.0,-6.242868233648838,106.84139458621884,77.27498060812833,True,
4652,-6.240248322001398,106.82560895799924,FRC2,28.0,28.0,1.0,-6.240200840473834,106.82585520828746,27.726860605661667,True,
4698,-6.306936725000993,106.83929582499992,FRC2,49.0,49.0,1.0,-6.306235415197674,106.83940438712932,78.899751684205,True,
4702,-6.240590499999994,106.8342809,FRC2,19.0,19.0,1.0,-6.240321491293962,106.83349011625012,92.38656672703615,True,
4703,-6.239900149999997,106.83274145,FRC1,29.0,29.0,1.0,-6.239833305242128,106.83255670751272,21.73137148568993,True,
4792,-6.302889025000963,106.84083297500018,FRC2,31.0,31.0,1.0,-6.302989992182495,106.84051482166176,36.91201201702293,True,
4797,-6.238609950000004,106.82971055,FRC2,30.0,30.0,1.0,-6.238700118593171,106.82983828867548,17.31746376558591,True,
4842,-6.240884150000003,106.83525795,FRC1,11.0,14.0,1.0,-6.240735936648175,106.83458311642396,76.39228613967518,True,
4931,-6.243678199999998,106.8464106,FRC1,52.0,52.0,1.0,-6.243706452045982,106.84672011221916,34.35597155271893,True,
4944,-6.243201378571912,106.847891014286,FRC1,37.0,37.0,1.0,-6.24325184788098,106.84755964364103,37.05562168843369,True,
4990,-6.24331895000001,106.86043045,FRC1,20.0,26.0,1.0,-6.243343002046846,106.86063943590516,23.25465096826985,True,
4993,-6.24321971666692,106.85798056666542,FRC0,71.0,71.0,1.0,-6.243254514182221,106.85856340612712,64.54051199382084,True,
5024,-6.301434570000425,106.8357497899997,FRC2,26.0,26.0,1.0,-6.301875521481875,106.83641908849506,88.74732382268658,True,
5040,-6.23938947500099,106.83095122499913,FRC1,44.0,44.0,1.0,-6.23955575806226,106.8312008508554,33.21492527948731,True,
5088,-6.243078955556005,106.85947188333408,FRC1,49.0,49.0,1.0,-6.243124448659112,106.85948340381952,5.216422278432771,True,
5117,-6.23553,106.8258533,FRC2,23.0,23.0,1.0,-6.235453275311095,106.82560844505804,28.378315291699963,True,
5128,-6.241878699999997,106.83786975,FRC1,23.0,37.0,1.0,-6.242110503060602,106.83866409744104,91.5088388954405,True,
5135,-6.279839800000262,106.82912355000154,FRC3,23.0,23.0,1.0,-6.279694999339926,106.82946143830884,40.669040352181554,True,
5157,-6.234898500000012,106.82909375,FRC3,38.0,38.0,1.0,-6.234629875258487,106.8294359573232,48.19808165278744,True,
5187,-6.243102150000823,106.8488364750005,FRC1,39.0,39.0,1.0,-6.243147195546654,106.84877736653402,8.232626417178897,True,
5192,-6.234829800000004,106.82393145,FRC1,20.0,26.0,1.0,-6.23502282772174,106.82419760311586,36.41725445879734,True,
5199,-6.27940795000057,106.8294095857182,FRC3,19.0,19.0,1.0,-6.2792135153798,106.82928038920028,25.910297921226867,True,
5221,-6.239889820540981,106.82566929017736,FRC2,30.0,44.0,1.0,-6.239992951046637,106.8254515358306,26.66190748421541,True,
5234,-6.255677025000373,106.8431710999986,FRC4,23.0,23.0,1.0,-6.25559934329838,106.84329627241084,16.31064974859409,True,
5249,-6.241543599999991,106.825627925,FRC2,36.0,36.0,1.0,-6.242085089820868,106.82560844505804,60.24940992557726,True,
5259,-6.255508725000373,106.84360214999862,FRC4,21.0,30.0,0.994512,-6.255457199448482,106.84295563186588,71.6908067558573,True,
5270,-6.228967180001831,106.84750228000004,FRC4,24.0,24.0,1.0,-6.228902034756456,106.8472310730366,30.841554311475804,True,
5296,-6.242909649999996,106.84406470000002,FRC2,35.0,35.0,1.0,-6.24287098327402,106.84404058541264,5.058761265115432,True,
5305,-6.206340180000004,106.82963944000022,FRC7,16.0,22.0,0.97,-6.206174286117922,106.82968003834355,18.98463851320719,True,
5325,-6.225600050000002,106.83143175,FRC3,17.0,23.0,1.0,-6.225549225123428,106.8310694226136,40.44813075259599,True,
5331,-6.225038550000002,106.85570895,FRC2,20.0,20.0,1.0,-6.225081189927341,106.85570685352565,4.747003662678112,True,
5349,-6.217862051924372,106.83114597692352,FRC3,29.0,29.0,1.0,-6.217616567978705,106.83108149255418,28.21193527513641,True,
5351,-6.212784659999926,106.84428468000068,FRC3,17.0,17.0,1.0,-6.212903962521695,106.84415457929578,19.56558222547513,True,
5356,-6.208926099999991,106.8454626,FRC3,6.0,6.0,1.0,-6.208997340927879,106.84537364329331,12.627357712336464,True,
5366,-6.225034225000869,106.86285707500195,FRC2,31.0,31.0,1.0,-6.225075857140085,106.86267523254791,20.62691867341084,True,
5373,-6.204831471429575,106.82995836071385,FRC3,29.0,29.0,1.0,-6.204664217649341,106.83002201999308,19.884622479847792,True,
5376,-6.225307100000007,106.85923215,FRC2,35.0,35.0,1.0,-6.225267587473049,106.85912398781142,12.737878340786196,True,
5380,-6.219583360004221,106.83514817999584,FRC6,22.0,22.0,1.0,-6.219524979526006,106.83537436808354,25.83190989222055,True,
5389,-6.210927725001129,106.83059909000012,FRC3,40.0,40.0,1.0,-6.210696466152831,106.83057723725926,25.8280247221362,True,
5392,-6.203658900000006,106.82501195,FRC5,23.0,23.0,1.0,-6.203784439532006,106.8251108952856,17.73411483192848,True,
5400,-6.20610247500148,106.82919567499962,FRC3,28.0,28.0,1.0,-6.205947634466208,106.82893840755082,33.24498577344068,True,
5418,-6.220347625000485,106.83205527499877,FRC6,27.0,27.0,1.0,-6.220367234840195,106.83203233565018,3.3443279212125794,True,
5441,-6.214694149999996,106.8433936,FRC3,35.0,35.0,1.0,-6.214671569483753,106.8434598871608,7.745725943404887,True,
5480,-6.224596750000003,106.8264027,FRC4,27.0,27.0,1.0,-6.224421340417497,106.8265338071684,24.299472401999505,True,
5491,-6.2252097125006935,106.83884951250192,FRC2,62.0,62.0,1.0,-6.225268920669398,106.8389350005516,11.517067486020917,True,
5498,-6.204574371429573,106.82970126071385,FRC3,29.0,37.0,1.0,-6.204629386529953,106.8298758396017,20.244939640127445,True,
5526,-6.22327940000001,106.83283655,FRC3,35.0,35.0,1.0,-6.222920656731593,106.8326626547688,44.28029261469948,True,
5539,-6.225785025002056,106.83461422499936,FRC3,32.0,32.0,1.0,-6.225696793192945,106.83482585633982,25.367544660759563,True,
5592,-6.212586358573325,106.83054631285594,FRC3,42.0,42.0,1.0,-6.212379587146514,106.83059467161786,23.605194483408862,True,
5606,-6.206539675001025,106.82894149999844,FRC6,25.0,25.0,1.0,-6.206552510844676,106.8290228971348,9.11039463166922,True,
5620,-6.213551305001007,106.83062969999916,FRC3,27.0,43.0,0.989949,-6.213223187128804,106.83053968633304,37.81753762676976,True,
5666,-6.209007200001813,106.84594497499997,FRC3,32.0,32.0,1.0,-6.208847101696828,106.8459690936948,18.00066053558073,True,
5670,-6.208784620002708,106.84564720000024,FRC3,26.0,26.0,1.0,-6.208643282904473,106.84570489610678,16.960809737698764,True,
5684,-6.209135599999999,106.8473105,FRC3,18.0,25.0,0.91134,-6.208856517689815,106.84779165472082,61.579173243123805,True,
5688,-6.204638450000006,106.82498095,FRC5,23.0,23.0,1.0,-6.204597138577676,106.82494459832668,6.103215681713695,True,
5694,-6.203712349999996,106.82523575,FRC5,11.0,19.0,1.0,-6.203486707885485,106.82522354806429,25.12648914195811,True,
5707,-6.209273314285674,106.84766741428632,FRC3,28.0,32.0,1.0,-6.209174328186641,106.84763340438894,11.631111382072875,True,
